initialRelayScenario,sensorScenario,NmbrofSensors,Algorithm,smin,fmin,NmbrofFcal,RunTime
Fixed - Far Corner,Uniformly Distributed,48,Monte Carlo,"(0.48,0.58)",7.30028434579445,100,2.1302
Fixed - Far Corner,Uniformly Distributed,48,l2,"(0.49,0.53)",7.20214080795307,191,76.3367
Fixed - Far Corner,Uniformly Distributed,48,Nelder-Mead Simplex,"(0.49,0.53)",7.20214085695795,65,2.4515
Fixed - Far Corner,Uniformly Distributed,48,Log Barrier,"(0.75,0.75)",13.0318036770903,0,0.5427
Fixed - Far Corner,Uniformly Distributed,96,Monte Carlo,"(0.46,0.54)",16.8919883869919,100,1.3206
Fixed - Far Corner,Uniformly Distributed,96,l2,"(0.47,0.53)",16.8508319416414,249,141.4534
Fixed - Far Corner,Uniformly Distributed,96,Nelder-Mead Simplex,"(0.47,0.53)",16.8508321335315,64,2.1882
Fixed - Far Corner,Uniformly Distributed,96,Log Barrier,"(0.75,0.75)",29.8018570433854,0,0.8142
Fixed - Far Corner,Uniformly Distributed,192,Monte Carlo,"(0.51,0.48)",32.5301470135009,100,2.6708
Fixed - Far Corner,Uniformly Distributed,192,l2,"(0.47,0.54)",31.5822252332634,269,257.9541
Fixed - Far Corner,Uniformly Distributed,192,Nelder-Mead Simplex,"(0.47,0.54)",31.5822256030142,65,2.8817
Fixed - Far Corner,Uniformly Distributed,192,Log Barrier,"(0.75,0.75)",55.5755306795846,0,1.6062
Fixed - Far Corner,Uniformly Distributed,384,Monte Carlo,"(0.46,0.57)",65.5040463454663,100,5.8081
Fixed - Far Corner,Uniformly Distributed,384,l2,"(0.48,0.51)",63.9218519393501,226,345.9381
Fixed - Far Corner,Uniformly Distributed,384,Nelder-Mead Simplex,"(0.48,0.51)",63.920493778399,61,3.4922
Fixed - Far Corner,Uniformly Distributed,384,Log Barrier,"(0.75,0.75)",115.142219888322,0,2.1889
Fixed - Far Corner,Clustered - Corner,3,Monte Carlo,"(0.35,0.18)",0.44367373506805,100,0.3564
Fixed - Far Corner,Clustered - Corner,3,l2,"(0.4,0.25)",0.388229440527122,84,19.4536
Fixed - Far Corner,Clustered - Corner,3,Nelder-Mead Simplex,"(0.37,0.26)",0.380595599643053,81,1.1216
Fixed - Far Corner,Clustered - Corner,3,Log Barrier,"(0.75,0.75)",2.39370497071753,0,0.073
Fixed - Far Corner,Clustered - Corner,6,Monte Carlo,"(0.23,0.23)",0.638500528644815,100,0.8249
Fixed - Far Corner,Clustered - Corner,6,l2,"(0.27,0.23)",0.627762390813499,88,24.4104
Fixed - Far Corner,Clustered - Corner,6,Nelder-Mead Simplex,"(0.27,0.23)",0.627762395958145,75,1.6562
Fixed - Far Corner,Clustered - Corner,6,Log Barrier,"(0.75,0.75)",5.00536105704467,0,0.1146
Fixed - Far Corner,Clustered - Corner,12,Monte Carlo,"(0.25,0.22)",0.76525369510449,100,0.5139
Fixed - Far Corner,Clustered - Corner,12,l2,"(0.27,0.22)",0.760892572235426,67,19.8765
Fixed - Far Corner,Clustered - Corner,12,Nelder-Mead Simplex,"(0.27,0.22)",0.760892607215216,70,1.3731
Fixed - Far Corner,Clustered - Corner,12,Log Barrier,"(0.75,0.75)",8.41578003353119,0,0.1944
Fixed - Far Corner,Clustered - Corner,24,Monte Carlo,"(0.35,0.2)",1.48653644490813,100,0.6121
Fixed - Far Corner,Clustered - Corner,24,l2,"(0.28,0.22)",1.378110867873,151,48.7758
Fixed - Far Corner,Clustered - Corner,24,Nelder-Mead Simplex,"(0.28,0.22)",1.37811088062943,70,2.1531
Fixed - Far Corner,Clustered - Corner,24,Log Barrier,"(0.75,0.75)",14.9247859636586,0,0.2976
Fixed - Far Corner,Clustered - Corner,48,Monte Carlo,"(0.26,0.28)",4.48977849599103,100,0.8254
Fixed - Far Corner,Clustered - Corner,48,l2,"(0.25,0.29)",4.48009139342645,170,68.4741
Fixed - Far Corner,Clustered - Corner,48,Nelder-Mead Simplex,"(0.25,0.29)",4.48009143849426,63,2.075
Fixed - Far Corner,Clustered - Corner,48,Log Barrier,"(0.75,0.75)",27.7086896223022,0,0.4312
Fixed - Far Corner,Clustered - Corner,96,Monte Carlo,"(0.21,0.33)",7.936158634874,100,1.3001
Fixed - Far Corner,Clustered - Corner,96,l2,"(0.24,0.29)",7.69272622740461,212,124.3297
Fixed - Far Corner,Clustered - Corner,96,Nelder-Mead Simplex,"(0.24,0.29)",7.69272637897279,72,2.5696
Fixed - Far Corner,Clustered - Corner,96,Log Barrier,"(0.75,0.75)",54.203994891111,0,0.7415
Fixed - Far Corner,Clustered - Corner,192,Monte Carlo,"(0.2,0.29)",14.4639140674862,100,2.4932
Fixed - Far Corner,Clustered - Corner,192,l2,"(0.23,0.27)",14.3060104057786,266,238.9832
Fixed - Far Corner,Clustered - Corner,192,Nelder-Mead Simplex,"(0.23,0.27)",14.3060108333319,70,2.9646
Fixed - Far Corner,Clustered - Corner,192,Log Barrier,"(0.75,0.75)",111.490639158374,0,1.3143
Fixed - Far Corner,Clustered - Corner,384,Monte Carlo,"(0.21,0.29)",29.9842819500402,100,5.2897
Fixed - Far Corner,Clustered - Corner,384,l2,"(0.24,0.27)",29.5406933621931,139,211.3622
Fixed - Far Corner,Clustered - Corner,384,Nelder-Mead Simplex,"(0.24,0.27)",29.5406935900068,63,5.0043
Fixed - Far Corner,Clustered - Corner,384,Log Barrier,"(0.75,0.75)",220.045791049798,0,1.3027
Fixed - Far Corner,Clustered - Centre,3,Monte Carlo,"(0.33,0.47)",0.4149409366404,100,0.343
Fixed - Far Corner,Clustered - Centre,3,l2,"(0.4,0.46)",0.380493793921536,84,21.8749
Fixed - Far Corner,Clustered - Centre,3,Nelder-Mead Simplex,"(0.4,0.46)",0.377713679014932,107,1.2181
Fixed - Far Corner,Clustered - Centre,3,Log Barrier,"(0.75,0.75)",1.5314853509003,0,0.0914
Fixed - Far Corner,Clustered - Centre,6,Monte Carlo,"(0.43,0.53)",0.634928358424778,100,0.549
Fixed - Far Corner,Clustered - Centre,6,l2,"(0.42,0.48)",0.600410883627207,126,32.3544
Fixed - Far Corner,Clustered - Centre,6,Nelder-Mead Simplex,"(0.42,0.48)",0.599543618800923,90,1.432
Fixed - Far Corner,Clustered - Centre,6,Log Barrier,"(0.75,0.75)",2.32148699692412,0,0.0935
Fixed - Far Corner,Clustered - Centre,12,Monte Carlo,"(0.36,0.55)",1.13321472313602,100,0.9085
Fixed - Far Corner,Clustered - Centre,12,l2,"(0.44,0.57)",1.05741551236642,129,35.89
Fixed - Far Corner,Clustered - Centre,12,Nelder-Mead Simplex,"(0.44,0.57)",1.05741553342387,64,1.4865
Fixed - Far Corner,Clustered - Centre,12,Log Barrier,"(0.75,0.75)",3.21618448164815,0,0.1306
Fixed - Far Corner,Clustered - Centre,24,Monte Carlo,"(0.47,0.57)",1.98954061268406,100,0.9126
Fixed - Far Corner,Clustered - Centre,24,l2,"(0.46,0.54)",1.95065860127771,192,65.3073
Fixed - Far Corner,Clustered - Centre,24,Nelder-Mead Simplex,"(0.46,0.54)",1.95065863855758,66,1.1475
Fixed - Far Corner,Clustered - Centre,24,Log Barrier,"(0.75,0.75)",5.55546876026175,0,0.2119
Fixed - Far Corner,Clustered - Centre,48,Monte Carlo,"(0.47,0.6)",3.72169396484222,100,1.2014
Fixed - Far Corner,Clustered - Centre,48,l2,"(0.5,0.53)",3.43388092407751,149,61.7419
Fixed - Far Corner,Clustered - Centre,48,Nelder-Mead Simplex,"(0.5,0.53)",3.433881058388,63,2.3324
Fixed - Far Corner,Clustered - Centre,48,Log Barrier,"(0.75,0.75)",9.4441612258823,0,0.2615
Fixed - Far Corner,Clustered - Centre,96,Monte Carlo,"(0.49,0.59)",5.72472351290275,100,2.322
Fixed - Far Corner,Clustered - Centre,96,l2,"(0.51,0.52)",5.26702717953243,170,106.2066
Fixed - Far Corner,Clustered - Centre,96,Nelder-Mead Simplex,"(0.51,0.52)",5.26702729665112,57,2.4746
Fixed - Far Corner,Clustered - Centre,96,Log Barrier,"(0.75,0.75)",16.1855420944206,0,0.6228
Fixed - Far Corner,Clustered - Centre,192,Monte Carlo,"(0.5,0.52)",11.1564051064404,100,2.2245
Fixed - Far Corner,Clustered - Centre,192,l2,"(0.5,0.52)",11.1366121186448,170,148.8896
Fixed - Far Corner,Clustered - Centre,192,Nelder-Mead Simplex,"(0.5,0.52)",11.1366124881596,57,2.9158
Fixed - Far Corner,Clustered - Centre,192,Log Barrier,"(0.75,0.75)",34.5003052126934,0,1.5222
Fixed - Far Corner,Clustered - Centre,384,Monte Carlo,"(0.55,0.58)",23.3989890967275,100,4.1217
Fixed - Far Corner,Clustered - Centre,384,l2,"(0.5,0.52)",21.4099425283502,124,188.7959
Fixed - Far Corner,Clustered - Centre,384,Nelder-Mead Simplex,"(0.5,0.52)",21.4099425745859,57,4.0288
Fixed - Far Corner,Clustered - Centre,384,Log Barrier,"(0.75,0.75)",64.8526145765404,0,2.1381
Fixed - Far Corner,Uniformly Distributed,3,Monte Carlo,"(0.19,0.68)",0.1099307374888,100,0.3624
Fixed - Far Corner,Uniformly Distributed,3,l2,"(0.18,0.74)",0.0986239405071013,84,23.2808
Fixed - Far Corner,Uniformly Distributed,3,Nelder-Mead Simplex,"(0.18,0.73)",0.0970823427444761,90,1.8046
Fixed - Far Corner,Uniformly Distributed,3,Log Barrier,"(0.75,0.75)",1.49186328681238,0,0.176
Fixed - Far Corner,Uniformly Distributed,6,Monte Carlo,"(0.53,0.62)",1.2360608854546,100,0.4193
Fixed - Far Corner,Uniformly Distributed,6,l2,"(0.51,0.6)",1.1961788122788,105,26.3837
Fixed - Far Corner,Uniformly Distributed,6,Nelder-Mead Simplex,"(0.5,0.61)",1.19397335652271,119,1.8222
Fixed - Far Corner,Uniformly Distributed,6,Log Barrier,"(0.75,0.75)",2.07685685106603,0,0.1533
Fixed - Far Corner,Uniformly Distributed,12,Monte Carlo,"(0.54,0.52)",2.45951457017533,100,0.4802
Fixed - Far Corner,Uniformly Distributed,12,l2,"(0.55,0.5)",2.43666370094641,147,41.322
Fixed - Far Corner,Uniformly Distributed,12,Nelder-Mead Simplex,"(0.55,0.5)",2.42918333866034,71,1.3533
Fixed - Far Corner,Uniformly Distributed,12,Log Barrier,"(0.75,0.75)",3.83539154037403,0,0.1426
Fixed - Far Corner,Uniformly Distributed,24,Monte Carlo,"(0.49,0.5)",3.98298211855552,100,0.7602
Fixed - Far Corner,Uniformly Distributed,24,l2,"(0.5,0.47)",3.95700650296891,170,53.1678
Fixed - Far Corner,Uniformly Distributed,24,Nelder-Mead Simplex,"(0.5,0.47)",3.95700654925935,62,1.9362
Fixed - Far Corner,Uniformly Distributed,24,Log Barrier,"(0.75,0.75)",7.52989684150674,0,0.2902
Fixed - Far Corner,Uniformly Distributed,48,Monte Carlo,"(0.46,0.5)",7.77976263767451,100,0.8283
Fixed - Far Corner,Uniformly Distributed,48,l2,"(0.47,0.47)",7.72149403107054,192,79.8522
Fixed - Far Corner,Uniformly Distributed,48,Nelder-Mead Simplex,"(0.47,0.47)",7.72149409777506,59,1.2619
Fixed - Far Corner,Uniformly Distributed,48,Log Barrier,"(0.75,0.75)",15.7721257730407,0,0.2965
Fixed - Far Corner,Uniformly Distributed,96,Monte Carlo,"(0.43,0.48)",15.7173794684962,100,1.3011
Fixed - Far Corner,Uniformly Distributed,96,l2,"(0.47,0.48)",15.5650102066912,297,172.9532
Fixed - Far Corner,Uniformly Distributed,96,Nelder-Mead Simplex,"(0.47,0.48)",15.565010259614,60,1.6449
Fixed - Far Corner,Uniformly Distributed,96,Log Barrier,"(0.75,0.75)",30.901617036556,0,1.0943
Fixed - Far Corner,Uniformly Distributed,192,Monte Carlo,"(0.48,0.55)",35.6626587600664,100,2.8407
Fixed - Far Corner,Uniformly Distributed,192,l2,"(0.49,0.49)",34.8300959581156,258,225.0415
Fixed - Far Corner,Uniformly Distributed,192,Nelder-Mead Simplex,"(0.49,0.49)",34.8300961340051,57,3.4677
Fixed - Far Corner,Uniformly Distributed,192,Log Barrier,"(0.75,0.75)",62.5910041625496,0,1.5225
Fixed - Far Corner,Uniformly Distributed,384,Monte Carlo,"(0.48,0.54)",69.9363315375022,100,4.0562
Fixed - Far Corner,Uniformly Distributed,384,l2,"(0.48,0.49)",68.9419359503388,301,456.9867
Fixed - Far Corner,Uniformly Distributed,384,Nelder-Mead Simplex,"(0.48,0.49)",68.9419364460392,60,4.8889
Fixed - Far Corner,Uniformly Distributed,384,Log Barrier,"(0.75,0.75)",123.667538964288,0,2.0919
Fixed - Far Corner,Clustered - Corner,3,Monte Carlo,"(0.28,0.25)",0.13961732591141,100,0.5027
Fixed - Far Corner,Clustered - Corner,3,l2,"(0.18,0.26)",0.087261372214029,84,18.9739
Fixed - Far Corner,Clustered - Corner,3,Nelder-Mead Simplex,"(0.19,0.27)",0.0854782424271939,89,1.0534
Fixed - Far Corner,Clustered - Corner,3,Log Barrier,"(0.75,0.75)",2.32222641296815,0,0.0761
Fixed - Far Corner,Clustered - Corner,6,Monte Carlo,"(0.28,0.31)",0.573569118142755,100,0.5754
Fixed - Far Corner,Clustered - Corner,6,l2,"(0.34,0.29)",0.545291335258285,86,22.433
Fixed - Far Corner,Clustered - Corner,6,Nelder-Mead Simplex,"(0.34,0.29)",0.545291343016777,64,1.4468
Fixed - Far Corner,Clustered - Corner,6,Log Barrier,"(0.75,0.75)",3.47648111100886,0,0.1034
Fixed - Far Corner,Clustered - Corner,12,Monte Carlo,"(0.27,0.23)",0.777849589824405,100,0.4816
Fixed - Far Corner,Clustered - Corner,12,l2,"(0.26,0.28)",0.743635662611986,86,23.074
Fixed - Far Corner,Clustered - Corner,12,Nelder-Mead Simplex,"(0.26,0.28)",0.74363567916036,74,1.115
Fixed - Far Corner,Clustered - Corner,12,Log Barrier,"(0.75,0.75)",7.02450603527916,0,0.1423
Fixed - Far Corner,Clustered - Corner,24,Monte Carlo,"(0.25,0.32)",1.44145609613492,100,1.198
Fixed - Far Corner,Clustered - Corner,24,l2,"(0.24,0.26)",1.35102664819062,108,35.6718
Fixed - Far Corner,Clustered - Corner,24,Nelder-Mead Simplex,"(0.24,0.26)",1.3510267567739,66,1.8764
Fixed - Far Corner,Clustered - Corner,24,Log Barrier,"(0.75,0.75)",14.5040259396732,0,0.3156
Fixed - Far Corner,Clustered - Corner,48,Monte Carlo,"(0.14,0.26)",3.47658602181994,100,0.8287
Fixed - Far Corner,Clustered - Corner,48,l2,"(0.21,0.27)",3.20909674504323,171,70.222
Fixed - Far Corner,Clustered - Corner,48,Nelder-Mead Simplex,"(0.21,0.27)",3.209096919931,67,1.7488
Fixed - Far Corner,Clustered - Corner,48,Log Barrier,"(0.75,0.75)",29.7445350047083,0,0.522
Fixed - Far Corner,Clustered - Corner,96,Monte Carlo,"(0.19,0.25)",6.79523036672597,100,3.5099
Fixed - Far Corner,Clustered - Corner,96,l2,"(0.2,0.28)",6.67308665418124,255,144.6259
Fixed - Far Corner,Clustered - Corner,96,Nelder-Mead Simplex,"(0.2,0.28)",6.67308676605365,72,2.5551
Fixed - Far Corner,Clustered - Corner,96,Log Barrier,"(0.75,0.75)",57.779609244149,0,0.8154
Fixed - Far Corner,Clustered - Corner,192,Monte Carlo,"(0.18,0.28)",14.1892333165498,100,2.2155
Fixed - Far Corner,Clustered - Corner,192,l2,"(0.22,0.27)",13.8663552679304,242,211.6511
Fixed - Far Corner,Clustered - Corner,192,Nelder-Mead Simplex,"(0.22,0.27)",13.866355326184,71,3.3188
Fixed - Far Corner,Clustered - Corner,192,Log Barrier,"(0.75,0.75)",113.814855112204,0,1.5454
Fixed - Far Corner,Clustered - Corner,384,Monte Carlo,"(0.26,0.27)",30.6834156992286,100,4.0606
Fixed - Far Corner,Clustered - Corner,384,l2,"(0.23,0.29)",30.1710682332709,157,260.9131
Fixed - Far Corner,Clustered - Corner,384,Nelder-Mead Simplex,"(0.23,0.29)",30.1710685937939,70,4.6177
Fixed - Far Corner,Clustered - Corner,384,Log Barrier,"(0.75,0.75)",218.281048118941,0,2.689
Fixed - Far Corner,Clustered - Centre,3,Monte Carlo,"(0.52,0.39)",0.0658355221841117,100,0.3683
Fixed - Far Corner,Clustered - Centre,3,l2,"(0.49,0.42)",0.0628171517644791,84,19.473
Fixed - Far Corner,Clustered - Centre,3,Nelder-Mead Simplex,"(0.5,0.42)",0.0603735716531964,88,1.0759
Fixed - Far Corner,Clustered - Centre,3,Log Barrier,"(0.75,0.75)",0.801842723326068,0,0.0801
Fixed - Far Corner,Clustered - Centre,6,Monte Carlo,"(0.52,0.44)",0.113274015337973,100,0.5715
Fixed - Far Corner,Clustered - Centre,6,l2,"(0.48,0.44)",0.10093657604501,105,26.0128
Fixed - Far Corner,Clustered - Centre,6,Nelder-Mead Simplex,"(0.49,0.44)",0.0999867296992472,96,1.8851
Fixed - Far Corner,Clustered - Centre,6,Log Barrier,"(0.75,0.75)",1.3318971667074,0,0.1157
Fixed - Far Corner,Clustered - Centre,12,Monte Carlo,"(0.49,0.44)",0.799575956990031,100,0.5064
Fixed - Far Corner,Clustered - Centre,12,l2,"(0.54,0.51)",0.688152907322608,108,32.317
Fixed - Far Corner,Clustered - Centre,12,Nelder-Mead Simplex,"(0.54,0.51)",0.688152922953383,65,1.0888
Fixed - Far Corner,Clustered - Centre,12,Log Barrier,"(0.75,0.75)",2.26190452462159,0,0.1572
Fixed - Far Corner,Clustered - Centre,24,Monte Carlo,"(0.58,0.59)",1.27931110917894,100,0.8518
Fixed - Far Corner,Clustered - Centre,24,l2,"(0.52,0.53)",1.09314619506732,169,53.8249
Fixed - Far Corner,Clustered - Centre,24,Nelder-Mead Simplex,"(0.52,0.53)",1.09314623508627,82,2.2434
Fixed - Far Corner,Clustered - Centre,24,Log Barrier,"(0.75,0.75)",3.66390904167911,0,0.4154
Fixed - Far Corner,Clustered - Centre,48,Monte Carlo,"(0.59,0.51)",2.13841319946438,100,0.8165
Fixed - Far Corner,Clustered - Centre,48,l2,"(0.55,0.53)",2.02712535922995,212,85.1624
Fixed - Far Corner,Clustered - Centre,48,Nelder-Mead Simplex,"(0.55,0.53)",2.02712540765928,53,1.2166
Fixed - Far Corner,Clustered - Centre,48,Log Barrier,"(0.75,0.75)",6.44292976608956,0,0.3091
Fixed - Far Corner,Clustered - Centre,96,Monte Carlo,"(0.48,0.39)",5.99829909368899,100,2.1515
Fixed - Far Corner,Clustered - Centre,96,l2,"(0.53,0.5)",4.70885390909436,169,91.5457
Fixed - Far Corner,Clustered - Centre,96,Nelder-Mead Simplex,"(0.53,0.5)",4.7088541018769,58,3.2505
Fixed - Far Corner,Clustered - Centre,96,Log Barrier,"(0.75,0.75)",15.5546967957245,0,0.7201
Fixed - Far Corner,Clustered - Centre,192,Monte Carlo,"(0.56,0.48)",9.03965863609083,100,2.2203
Fixed - Far Corner,Clustered - Centre,192,l2,"(0.53,0.49)",8.87270411026336,135,133.9396
Fixed - Far Corner,Clustered - Centre,192,Nelder-Mead Simplex,"(0.53,0.49)",8.87270417806572,62,3.7251
Fixed - Far Corner,Clustered - Centre,192,Log Barrier,"(0.75,0.75)",31.7262738364393,0,1.1318
Fixed - Far Corner,Clustered - Centre,384,Monte Carlo,"(0.56,0.53)",19.4759972592443,100,4.1022
Fixed - Far Corner,Clustered - Centre,384,l2,"(0.52,0.5)",18.2486067469167,121,184.2401
Fixed - Far Corner,Clustered - Centre,384,Nelder-Mead Simplex,"(0.52,0.5)",18.2486072544975,59,4.3459
Fixed - Far Corner,Clustered - Centre,384,Log Barrier,"(0.75,0.75)",63.318073264094,0,1.401
Fixed - Far Corner,Uniformly Distributed,3,Monte Carlo,"(0.97,0.88)",0.0486120255543354,100,0.3349
Fixed - Far Corner,Uniformly Distributed,3,l2,"(0.93,0.86)",0.0476295037467353,84,20.6327
Fixed - Far Corner,Uniformly Distributed,3,Nelder-Mead Simplex,"(0.95,0.87)",0.0453779483020355,70,1.0529
Fixed - Far Corner,Uniformly Distributed,3,Log Barrier,"(0.75,0.75)",0.26878270049144,0,0.1069
Fixed - Far Corner,Uniformly Distributed,6,Monte Carlo,"(0.62,0.84)",1.38861676025862,100,0.5452
Fixed - Far Corner,Uniformly Distributed,6,l2,"(0.54,0.83)",1.34812636787687,127,31.2688
Fixed - Far Corner,Uniformly Distributed,6,Nelder-Mead Simplex,"(0.54,0.83)",1.34812637140099,60,0.9507
Fixed - Far Corner,Uniformly Distributed,6,Log Barrier,"(0.75,0.75)",1.70513461969909,0,0.101
Fixed - Far Corner,Uniformly Distributed,12,Monte Carlo,"(0.57,0.71)",2.31368949062575,100,1.1416
Fixed - Far Corner,Uniformly Distributed,12,l2,"(0.6,0.7)",2.3011204026955,128,34.8582
Fixed - Far Corner,Uniformly Distributed,12,Nelder-Mead Simplex,"(0.6,0.7)",2.30112040925101,57,1.5942
Fixed - Far Corner,Uniformly Distributed,12,Log Barrier,"(0.75,0.75)",2.69630736235018,0,0.1714
Fixed - Far Corner,Uniformly Distributed,24,Monte Carlo,"(0.52,0.74)",4.40644757652116,100,0.7855
Fixed - Far Corner,Uniformly Distributed,24,l2,"(0.56,0.63)",3.97409842249862,190,57.2649
Fixed - Far Corner,Uniformly Distributed,24,Nelder-Mead Simplex,"(0.56,0.63)",3.97409843998756,59,1.8543
Fixed - Far Corner,Uniformly Distributed,24,Log Barrier,"(0.75,0.75)",5.24553403805123,0,0.2368
Fixed - Far Corner,Uniformly Distributed,48,Monte Carlo,"(0.57,0.46)",9.27701647380531,100,0.971
Fixed - Far Corner,Uniformly Distributed,48,l2,"(0.55,0.55)",8.63539383360707,231,89.9652
Fixed - Far Corner,Uniformly Distributed,48,Nelder-Mead Simplex,"(0.55,0.55)",8.63502547051937,62,2.6111
Fixed - Far Corner,Uniformly Distributed,48,Log Barrier,"(0.75,0.75)",12.9003481992769,0,0.3165
Fixed - Far Corner,Uniformly Distributed,96,Monte Carlo,"(0.52,0.55)",16.6146123329811,100,1.2949
Fixed - Far Corner,Uniformly Distributed,96,l2,"(0.53,0.57)",16.5871378722111,296,160.8413
Fixed - Far Corner,Uniformly Distributed,96,Nelder-Mead Simplex,"(0.53,0.57)",16.5870059218082,74,2.6253
Fixed - Far Corner,Uniformly Distributed,96,Log Barrier,"(0.75,0.75)",24.7737972651742,0,0.9844
Fixed - Far Corner,Uniformly Distributed,192,Monte Carlo,"(0.43,0.4)",36.3629980932256,100,2.2052
Fixed - Far Corner,Uniformly Distributed,192,l2,"(0.5,0.49)",33.9784250159972,265,260.4501
Fixed - Far Corner,Uniformly Distributed,192,Nelder-Mead Simplex,"(0.5,0.49)",33.9784253779548,59,3.942
Fixed - Far Corner,Uniformly Distributed,192,Log Barrier,"(0.75,0.75)",59.8671270243688,0,1.5729
Fixed - Far Corner,Uniformly Distributed,384,Monte Carlo,"(0.5,0.54)",66.0432454844734,100,4.0103
Fixed - Far Corner,Uniformly Distributed,384,l2,"(0.48,0.52)",65.5512765027026,326,497.987
Fixed - Far Corner,Uniformly Distributed,384,Nelder-Mead Simplex,"(0.48,0.52)",65.5512766875104,64,4.6032
Fixed - Far Corner,Uniformly Distributed,384,Log Barrier,"(0.75,0.75)",115.845623020547,0,3.0208
Fixed - Far Corner,Clustered - Corner,3,Monte Carlo,"(0.33,0.34)",0.0508576160438251,100,0.3319
Fixed - Far Corner,Clustered - Corner,3,l2,"(0.32,0.3)",0.0440841880107061,84,19.2632
Fixed - Far Corner,Clustered - Corner,3,Nelder-Mead Simplex,"(0.32,0.3)",0.0413799168280627,86,1.9659
Fixed - Far Corner,Clustered - Corner,3,Log Barrier,"(0.75,0.75)",1.63738266463696,0,0.102
Fixed - Far Corner,Clustered - Corner,6,Monte Carlo,"(0.13,0.18)",0.320253216454337,100,0.4047
Fixed - Far Corner,Clustered - Corner,6,l2,"(0.23,0.23)",0.193165626064802,105,26.7521
Fixed - Far Corner,Clustered - Corner,6,Nelder-Mead Simplex,"(0.22,0.23)",0.189550413964297,77,1.8788
Fixed - Far Corner,Clustered - Corner,6,Log Barrier,"(0.75,0.75)",4.13713962338077,0,0.0985
Fixed - Far Corner,Clustered - Corner,12,Monte Carlo,"(0.28,0.3)",0.886197795896539,100,0.5304
Fixed - Far Corner,Clustered - Corner,12,l2,"(0.22,0.27)",0.824123929357802,128,33.5827
Fixed - Far Corner,Clustered - Corner,12,Nelder-Mead Simplex,"(0.22,0.27)",0.824123965125356,64,1.1011
Fixed - Far Corner,Clustered - Corner,12,Log Barrier,"(0.75,0.75)",7.92618781940662,0,0.1225
Fixed - Far Corner,Clustered - Corner,24,Monte Carlo,"(0.23,0.17)",1.52398140946772,100,0.8764
Fixed - Far Corner,Clustered - Corner,24,l2,"(0.24,0.24)",1.41686683094907,231,72.9756
Fixed - Far Corner,Clustered - Corner,24,Nelder-Mead Simplex,"(0.24,0.24)",1.41459642349606,81,2.0751
Fixed - Far Corner,Clustered - Corner,24,Log Barrier,"(0.75,0.75)",15.0447381746043,0,0.3501
Fixed - Far Corner,Clustered - Corner,48,Monte Carlo,"(0.23,0.26)",3.19015078843873,100,0.8177
Fixed - Far Corner,Clustered - Corner,48,l2,"(0.26,0.24)",3.11578037721105,172,67.1579
Fixed - Far Corner,Clustered - Corner,48,Nelder-Mead Simplex,"(0.26,0.24)",3.11578044770452,62,2.6206
Fixed - Far Corner,Clustered - Corner,48,Log Barrier,"(0.75,0.75)",27.8412113632977,0,0.6086
Fixed - Far Corner,Clustered - Corner,96,Monte Carlo,"(0.23,0.25)",7.83887870793029,100,1.2939
Fixed - Far Corner,Clustered - Corner,96,l2,"(0.27,0.26)",7.71621452874387,128,77.1936
Fixed - Far Corner,Clustered - Corner,96,Nelder-Mead Simplex,"(0.27,0.26)",7.71621462940075,65,1.7296
Fixed - Far Corner,Clustered - Corner,96,Log Barrier,"(0.75,0.75)",54.5162151084995,0,0.4882
Fixed - Far Corner,Clustered - Corner,192,Monte Carlo,"(0.32,0.23)",15.2519250248351,100,2.8479
Fixed - Far Corner,Clustered - Corner,192,l2,"(0.28,0.24)",14.8651269510315,180,166.3057
Fixed - Far Corner,Clustered - Corner,192,Nelder-Mead Simplex,"(0.28,0.24)",14.8651272009822,69,3.3454
Fixed - Far Corner,Clustered - Corner,192,Log Barrier,"(0.75,0.75)",107.938396100027,0,1.2166
Fixed - Far Corner,Clustered - Corner,384,Monte Carlo,"(0.31,0.24)",29.6595148677962,100,5.3956
Fixed - Far Corner,Clustered - Corner,384,l2,"(0.27,0.25)",29.0557343818877,127,186.6392
Fixed - Far Corner,Clustered - Corner,384,Nelder-Mead Simplex,"(0.27,0.25)",29.0557345808491,64,3.6433
Fixed - Far Corner,Clustered - Corner,384,Log Barrier,"(0.75,0.75)",214.282620074882,0,1.9373
Fixed - Far Corner,Clustered - Centre,3,Monte Carlo,"(0.48,0.63)",0.431176711445547,100,0.3591
Fixed - Far Corner,Clustered - Centre,3,l2,"(0.47,0.55)",0.379759372363825,84,20.2451
Fixed - Far Corner,Clustered - Centre,3,Nelder-Mead Simplex,"(0.46,0.55)",0.376781197880349,84,1.7179
Fixed - Far Corner,Clustered - Centre,3,Log Barrier,"(0.75,0.75)",1.18200709137545,0,0.0709
Fixed - Far Corner,Clustered - Centre,6,Monte Carlo,"(0.44,0.53)",0.477402111030591,100,0.4163
Fixed - Far Corner,Clustered - Centre,6,l2,"(0.47,0.54)",0.465531152743913,105,29.2843
Fixed - Far Corner,Clustered - Centre,6,Nelder-Mead Simplex,"(0.46,0.54)",0.461354048550466,91,1.4107
Fixed - Far Corner,Clustered - Centre,6,Log Barrier,"(0.75,0.75)",1.57429378753574,0,0.1053
Fixed - Far Corner,Clustered - Centre,12,Monte Carlo,"(0.49,0.47)",1.18113270983578,100,0.7427
